0.7695,0.4782,22,23.2,106.64,1257.2,2.379,12.152,-0.8769,26.707,44.425,1,26.464,89.575,14.62,76.495,57.43,3.89,3.2465,-31,0
1.0457,-0.4217,26,24.4,140.88,1360.9,5.0728,15.989,0.0271,46.87,46.006,1,28.068,87.243,15.68,63.535,45.275,2.22,-0.0469,-18,0
0.5935,-0.2154,19,10.6,128.94,1332.4,-2.3216,7.7275,-6.553,43.764,44.597,0,23.781,43.157,14.16,30.875,45.57,19.62,0.2342,-13,0
1.0089,0.4372,8,-10,8.35,166.81,-1.2155,-0.6074,-3.9747,13.424,19.893,0,17.165,-3.5457,12.52,8.295,15.755,-13.94,-0.9451,7,0
-0.6728,0.6185,4,7.1,23.56,854.2,-6.5024,2.3275,-3.9966,-4.5043,14.072,0,14.162,6.7413,6.16,-10.275,18.51,-20.3,2.2555,-4,0
0.2932,0.3091,17,0.3,57.77,924.84,-2.0703,8.3973,-4.4687,21.281,31.406,1,25.211,83.786,15.2,42.195,48.845,6.23,-2.2675,-5,0
-2.2496,-0.5768,14,2.9,81.61,970.59,2.2783,5.8876,-7.6745,36.94,42.605,1,22.909,47.017,17.1,28.875,39.285,19.45,-5.004,-13,0
-0.6846,0.0665,14,3.2,43.32,143.79,-5.6265,-0.228,-10.363,15.25,12.362,-1,14.783,-13.515,-4.88,4.66,1.97,0.6,-3.4167,-4,0
-1.5349,-0.5047,10,-12.2,12.26,476.02,-4.4551,0,-7.213,7.56,2.4955,0,18.81,-13.185,-11,9.86,-12.555,-3.63,-2.4305,-7,0
1.6135,-0.0363,11,20.4,79.59,1122.2,-5.1959,4.126,-8.1385,17.359,38.256,1,27.597,30.994,7.4,45.4,21.015,0.19,-1.5594,-6,0
-1.4288,-0.0842,15,-12.6,-14.53,-404.6,-8.0478,0,-6.0095,1.0983,-9.0385,0,8.9141,-3.2513,-11.96,-18.935,-5.625,-21,-6.9622,-35,0
-2.4997,0.4783,11,-13.1,-20.86,14.97,-4.3023,-0.3492,-11.173,12.465,-35.27,-2,21.641,-19.664,9.12,2.92,9.735,-15.84,-2.6563,-15,0
0.9485,-0.8661,16,-1.8,62.95,797.89,-8.865,3.363,-9.7992,6.3969,16.957,1,23.67,41.688,7.18,12.84,42.375,-1.96,-3.8611,-24,0
5.2846,0.3268,23,9.3,118.83,1108.2,-3.979,11.373,-9.081,32.458,20.719,1,26.32,57.565,25.28,52.915,51.795,-5.34,-1.479,-28,0
2.4184,-0.5566,14,20.7,95.2,915.5,-4.5961,5.3418,-7.4953,46.78,24.394,1,25.956,56.735,7.72,45.92,42.87,-19.03,1.3906,-12,0
0.3014,-0.9905,16,-0.6,58.36,1144,-0.7597,1.3387,-3.9724,26.433,36.047,0,19.916,51.378,2.9,12.405,26.275,-10.19,-1.3893,-2,0
1.1567,-0.2346,17,30.7,90.33,1419.6,-1.315,9.7852,-7.1095,34.57,38.616,1,25.886,57.513,24.38,17.12,65.8,2.25,0.7244,-27,0
1.9164,-0.4689,19,18.7,143.69,1638.6,-0.3506,9.8065,-1.902,19.994,28.147,1,26.699,12.644,3.68,32.7,32.96,-3.73,2.7922,-36,0
1.9474,-1.9588,26,29.8,156.44,1885.6,1.7485,12.592,-4.1963,17.719,45.104,0,29.739,82.289,17,62.15,41.805,-13.57,1.4464,-48,0
-2.3955,-0.6484,18,-9.9,31.43,80.382,-8.5668,0,-6.492,16.744,18.516,1,28.644,6.1975,4.02,14.075,17.985,1.74,-4.801,-4,0
0.617,-0.4319,18,25.8,114.88,1610.3,-1.2265,4.186,-2.0426,-12.175,20.392,2,29.504,27.52,1.3,25.9,34.79,4.45,0.7052,0,0
-1.2444,-0.847,16,0,59.22,683.42,-6.6487,5.7093,-8.4103,21.056,-8.8204,1,27.943,32.765,6.46,44.705,19.08,-16.57,-6.5569,9,0
-0.9783,-0.3879,9,15.2,47.21,616.85,-1.0177,8.2767,-0.936,12.868,21.533,1,19.428,71.4,0.18,21.525,20.015,-7.5,-5.1621,-10,0
1.5212,-0.2883,11,7,64.6,1084.1,-7.6676,6.8626,-0.3869,21.919,13.739,0,22.583,20.488,-0.52,56.77,31.025,-10.31,0.279,-27,0
3.3057,-0.142,18,12.1,106.08,1116.2,-4.1273,5.8044,-2.713,5.7544,9.0847,0,29.761,48.967,2.74,29.22,43.22,-0.46,-0.225,-13,0
1.7009,-0.0784,8,12.8,55.05,1090.6,-2.6234,7.3893,-7.4988,43.095,37.268,0,23.837,63.418,17.18,57.995,47.045,7.12,-1.8289,-22,0
-0.2017,-0.6586,10,10.5,58.85,922.75,-3.8479,5.3548,-8.7132,15.048,23.586,-1,19.891,7.071,-4.9,18.82,36.335,-7.33,1.1111,7,0
-0.8401,-0.899,24,26.2,157.98,1698.3,1.0627,7.9418,-3.3913,3.8029,47.355,0,25.902,16.341,7.82,67.535,43.08,-22.66,2.5823,-48,0
1.9065,-0.1575,24,-8.5,59.85,577,-6.8442,-0.4728,-1.5632,19.76,13.641,-2,32.432,34.894,-0.9,52.775,23.125,-24,-8.2289,-18,0
4.0436,-0.1779,16,6.3,53.02,2063.1,0.4277,12.58,-4.546,47.126,40.201,1,31.759,61.439,9.7,47.555,52.51,-4.87,0.0659,-23,0
0.1026,-0.0945,6,14.9,18.66,1382.4,-5.3173,6.7262,-7.1129,21.258,6.9558,1,28.86,18.518,10.52,29.58,27.365,-28.09,0.0057,0,0
-3.8549,0.0657,16,-2,-2.88,310.4,-6.6109,0,-13.361,45.486,-3.7291,0,14.135,-7.2295,-3.6,-7.63,12.495,-7.89,-3.1142,-11,0
1.6878,0.3138,26,16.3,104,1848.4,-0.5485,9.1603,-3.3124,54.779,64.369,-1,29.399,92.02,25.16,58.875,53.995,-15.16,-0.5755,-7,0
-2.5046,-0.2948,12,4,4.6001,944.78,-3.4152,2.0648,-4.3948,-13.142,32.818,-1,31.621,2.925,18.18,5.52,22.705,-1.53,-1.7848,-2,0
1.3379,-1.4972,31,-5.4,105.86,506.81,3.5891,13.123,-3.4572,26.884,50.669,3,22.967,56.845,16.74,54.435,45.72,2.93,-0.8295,-16,0
2.9458,-0.4059,27,19.2,132.94,1466.8,-2.0312,11.315,-7.1218,63.938,47.036,1,30.939,47.839,12.48,68.61,46.135,2.62,-1.0866,-12,0
0.7181,-0.6681,17,18.6,107.84,1505.5,3.0394,11.278,-1.5126,35.886,45.799,1,19.217,82.535,20.48,52.45,46.795,0.45,0.2042,-23,0
-0.0977,0.6092,10,-32,-55.34,-594.72,-7.2615,-0.4144,-12.755,-9.818,6.1117,0,6.7085,8.9224,1.1,-12.275,-0.585,-22.24,0.7999,-15,0
-0.6037,-0.4235,21,18.6,137.71,1506.4,-0.9627,11.03,-2.7523,47.119,58.999,1,21.233,74.764,21.96,72.49,54.675,-10.04,1.916,-12,0
-2.9211,0.0144,5,-26.6,-89.38,-68.479,-10.38,0,-11.584,6.1355,-13.547,-1,25.748,-27.403,2.12,-4.875,16.35,-19.04,-4.6781,-45,0
0.8085,-0.1135,1,-7.8,-17.53,132.51,-8.9752,0,-8.362,5.3134,-27.054,1,24.445,1.3176,9.24,16.62,15.005,-14.95,-2.9307,-30,0
-1.5869,-0.7415,21,-5.9,18.99,761.61,-5.0233,0.6843,-12.187,19.223,1.8359,2,19.574,37.13,2.76,19.01,6.165,-2.66,-6.453,-5,0
-4.7617,-0.0465,7,7.2,-22.3,315.14,-13.297,-0.4815,-15.752,26.744,2.8514,2,6.5229,-49.112,-1.04,6.775,6.93,-37.69,-0.8049,-6,0
0.8557,-0.6778,13,-15.2,-11.77,62.264,-8.8268,0.4082,-9.0521,10.889,8.6088,2,23.601,6.6705,13.12,-8.24,20.15,-22.61,-5.4804,-17,0
0.2314,-0.8974,11,-14.5,-54.4,560.32,-9.4867,-1.0779,-10.009,-33.122,-21.062,1,18.475,17.681,-10.64,-12.39,47.12,-16.84,-4.5213,-42,0
-0.2776,-0.1825,25,-18.2,40.34,300.78,-8.1996,0.2114,-15.479,37.373,-3.5849,0,13.603,30.217,7.94,0.755,11.825,-7.79,-5.7419,2,0
-1.0254,-0.607,6,10.4,-21.57,845.36,-1.7928,4.488,-4.6268,37.708,29.412,1,21.242,61.839,8.22,5.245,33.545,-24.46,-4.4331,6,0
1.4261,-1.0991,13,18.9,85.22,1821,5.3641,11.771,-1.4539,33.562,61.001,2,25.352,83.064,16.7,18.385,38.585,-0.7,-2.1668,-47,0
